target_role,skills_count,projects_done,certifications,experience_years,learning_rate,career_readiness_score,months_to_job_ready
Mobile App Developer,24,4,2,2.2622567032518734,7.356870468248679,34.14536129943814,8.585463870056186
AI Researcher,5,8,5,5.082880055221534,0.8219790550872376,57.92588694194432,6.207411305805568
Video Editor,32,1,0,0.32906107807396534,24.07714779096038,14.04387218956313,10.595612781043688
Data Scientist,18,7,5,5.861416659832092,2.6233649539715436,56.413993915415574,6.358600608458443
Database Administrator,30,7,2,2.2077499295469813,9.35234998329087,40.132897820744574,7.986710217925543
Frontend Developer,28,6,0,7.900343759411614,3.1459459046614433,60.87890969843343,5.912109030156657
NLP Engineer,34,7,5,7.873537093512447,3.8316174983770366,87.63994831467771,3.2360051685322286
Product Manager,32,10,5,5.290526981467006,5.087014187249749,71.56824934295882,4.843175065704118
Content Writer,18,6,1,6.271723268010827,2.4753417225300827,61.61490948853252,5.838509051146748
Game Developer,12,0,4,7.100772144181306,1.4813402705838932,38.919592878120056,8.108040712187995
Frontend Developer,9,9,0,6.4452872686911675,1.2088183672706212,51.9891280617309,6.80108719382691
Financial Analyst,12,1,3,7.4396651231576385,1.421857363400965,50.10114638458061,6.989885361541939
SEO Specialist,20,2,5,7.538230338636842,2.3424057687336965,50.33504209835821,6.9664957901641795
Network Engineer,16,8,0,0.767411973040387,9.052784661448248,31.302858791774515,8.869714120822549
Product Manager,22,7,0,1.3347586556777182,9.422815478807589,28.6818261944845,9.13181738055155
Digital Marketer,6,6,3,0.7036773385788893,3.521793630832032,27.400291124369588,9.25997088756304
Backend Developer,18,9,3,2.2629506306384526,5.5164794192666005,43.444738044651196,7.655526195534881
HR Analyst,13,8,1,3.5692779368943617,2.8450884755843537,47.992301036037595,7.20076989639624
Sales Executive,8,6,2,4.463460826047845,1.464273334194845,35.42314040624137,8.457685959375862
Mobile App Developer,14,10,2,5.834407939906596,2.048458348272277,66.31558386161707,5.368441613838293
Blockchain Developer,33,0,2,0.7352498823495326,19.017433935980403,17.929624206426915,10.207037579357308
Sales Executive,31,9,0,6.905522291161414,3.9213095426546114,69.58261962017427,5.041738037982573
Digital Marketer,31,4,2,4.794461831325807,5.349936008277583,40.15407255059778,7.984592744940222
Network Engineer,26,7,2,1.049893993398885,12.683582704142648,40.54970803303587,7.945029196696413
Graphic Designer,7,2,3,3.719933270063449,1.4830718146796809,27.482129282859393,9.25178707171406
Blockchain Developer,9,9,5,1.8381877414457746,3.1710375845029177,48.66323455347004,7.133676544652996
Data Analyst,14,8,4,6.66259388093207,1.8270575496423223,59.47554322423281,6.052445677576719
Mobile App Developer,7,4,2,5.557278073240354,1.0675161129076336,41.22438110643351,7.877561889356649
System Administrator,34,10,3,5.404799533039675,5.308518998074531,64.22779429553053,5.577220570446947
Digital Marketer,18,5,4,6.672402071003786,2.346071000114446,55.77973868382874,6.422026131617126
Graphic Designer,34,5,4,1.4632141695213692,13.803103449427864,36.2461733848405,8.37538266151595
Software Tester,8,3,3,5.861104196945205,1.1659930778433405,49.143222815903215,7.085677718409679
Network Engineer,8,0,2,5.803007558389456,1.175950479451462,22.167249932351943,9.783275006764805
NLP Engineer,35,3,1,4.892117754826681,5.940139260001863,51.68356678758674,6.831643321241326
Content Writer,35,7,0,6.376314715390791,4.7449168521744305,50.16458996856825,6.983541003143175
System Administrator,25,10,4,6.966250788771207,3.138239136939881,78.97067002929172,4.102932997070828
NLP Engineer,6,6,3,3.861886337724422,1.2340889077238826,52.91552559738291,6.708447440261709
Embedded Systems Engineer,15,3,2,0.92670139195977,7.78532680912352,24.53448095472946,9.546551904527053
SEO Specialist,20,4,2,6.881887539380592,2.537463253576405,51.447061671216204,6.855293832878379
Video Editor,15,7,4,3.024778558509465,3.7269131163218816,56.25360250095544,6.374639749904456
System Administrator,24,6,2,3.8905190091453887,4.907454598401401,54.97965716012014,6.502034283987986
Financial Analyst,5,3,2,5.720391298605228,0.7440042964518623,48.82604110367234,7.117395889632766
IoT Developer,6,9,1,7.224760285722602,0.72950454378779,52.4133340321517,6.758666596784829
HR Analyst,32,1,5,6.446111764298671,4.297544948684234,62.080058568639984,5.791994143136002
Embedded Systems Engineer,17,7,1,4.278549222986172,3.220581883743956,53.886935997827976,6.611306400217202
Mobile App Developer,23,2,4,4.857441012010709,3.926629385227849,54.9385104835432,6.50614895164568
Database Administrator,10,4,0,2.9883579041178097,2.5072975496194627,33.00023498879338,8.699976501120663
Game AI Developer,18,8,0,7.479055547738159,2.1228779430277007,63.92349772891212,5.607650227108788
Graphic Designer,23,3,5,5.470211769351246,3.5547522739439117,62.25738885945495,5.7742611140545055
Machine Learning Engineer,10,6,5,4.082245140363673,1.9676343277066766,58.087436711202656,6.191256328879734
Frontend Developer,32,9,5,5.808610906666293,4.699930784511255,67.2484849820936,5.27515150179064
Business Analyst,5,2,1,6.837877338368945,0.6379278195032962,46.31739038322587,7.368260961677413
Cybersecurity Analyst,5,7,3,5.593706480894437,0.7582988436758181,62.05746502265211,5.794253497734789
Full Stack Developer,24,2,3,5.536698349014651,3.671578328777828,42.048387176380594,7.79516128236194
Frontend Developer,28,0,0,3.091796211494504,6.842960536828193,12.216723703090093,10.77832762969099
SEO Specialist,8,6,2,3.3001212665512583,1.8604126498079163,36.40660027667468,8.359339972332531
System Administrator,17,2,1,4.8037241296109485,2.9291536986165454,28.570654150347536,9.142934584965246
Mobile App Developer,20,10,3,0.10396480302081557,18.116519607575654,40.86532870019915,7.913467129980085
Network Engineer,15,2,1,4.635572663198783,2.6616638443777805,25.895922773032325,9.410407722696768
Mobile App Developer,34,5,4,1.2457891386464732,15.139444489651261,35.14824844957512,8.485175155042487
Data Analyst,23,4,2,2.3721952817275263,6.820482824534834,29.813440103577776,9.018655989642223
AI Researcher,5,10,0,6.038031821253193,0.710425887092636,46.160882298616414,7.383911770138359
Mobile App Developer,22,3,0,5.9436938952677005,3.1683424315397235,38.780108159365724,8.121989184063427
Graphic Designer,27,7,1,4.798132774736531,4.65667156116943,46.03576586052471,7.396423413947529
Machine Learning Engineer,21,6,0,0.4093817317475592,14.900150560317753,32.68046191498235,8.731953808501764
Video Editor,16,9,2,0.9970529133624186,8.011805742823787,32.812651834246914,8.718734816575308
UI/UX Designer,35,3,5,7.749783710979532,4.000098877424911,74.56527220267674,4.543472779732326
AI Researcher,18,6,1,6.656770611205547,2.3508605538812044,49.69552509130267,7.030447490869733
Cloud Architect,15,9,2,2.2702352003528814,4.586826047980095,57.18817582658056,6.2811824173419435
Content Writer,12,2,4,4.414627385710933,2.2162189833538135,39.87545628227483,8.012454371772517
IoT Developer,28,6,4,5.771146990609805,4.135193053529966,55.18701939412113,6.481298060587887
Data Engineer,31,3,4,1.6073180558611613,11.889611982823908,43.01031585339366,7.6989684146606345
Cloud Engineer,23,2,3,1.0142912076962736,11.418408575741584,35.5528755787724,8.44471244212276
Game Developer,31,7,4,0.5102561088133362,20.526319886471335,44.388696573580226,7.561130342641977
Sales Executive,29,9,2,5.458816180680233,4.489986893688893,60.35336635902,5.964663364098
HR Analyst,26,10,4,6.977211122200012,3.2592844293219025,81.45681529172,3.854318470828
Full Stack Developer,20,1,0,5.633506709649718,3.014996573517614,31.381147431199476,8.861885256880052
Digital Marketer,20,10,0,2.2999012440273567,6.060787436047948,50.56928757720012,6.943071242279988
Game Developer,17,10,2,4.968385923008932,2.848341280087588,59.88638393734285,6.011361606265715
Sales Executive,7,0,5,4.30587430474749,1.3192924667922632,28.798140713188047,9.120185928681195
Financial Analyst,35,1,4,1.0253466924751393,17.28099200499206,24.408446078364207,9.559155392163579
Data Scientist,22,1,2,3.101003226398822,5.364541012399707,32.758203351903,8.7241796648097
Cybersecurity Analyst,24,3,3,3.102997751545719,5.849381709009832,32.77564952857496,8.722435047142504
Full Stack Developer,26,2,0,5.73403832418952,3.8609818875851514,30.256174812688855,8.974382518731115
SEO Specialist,34,4,3,6.90737559955903,4.299783104004327,64.94338850766422,5.505661149233577
Product Manager,15,6,0,1.2850656543704169,6.564362810018609,20.891452104957214,9.910854789504278
Computer Vision Engineer,17,0,1,0.12191106329362444,15.152716250156802,18.48504227510952,10.151495772489048
Software Tester,29,10,5,1.6519397644238696,10.93539166652234,61.00268154787878,5.899731845212122
Database Administrator,5,3,0,3.734514880833191,1.0560744080120175,27.501632253180652,9.249836774681935
IoT Developer,32,1,3,6.736528068744216,4.136222310015376,50.307444503081854,6.969255549691814
Operations Manager,12,10,5,3.4650950258471553,2.687512792120983,72.99656209811255,4.700343790188745
DevOps Engineer,19,2,4,3.7365136398437926,4.011389271672531,45.68600153727309,7.431399846272691
Product Manager,35,2,4,2.3587337257758083,10.420593848032897,32.76270679726038,8.723729320273963
SEO Specialist,33,1,4,4.6272753876977015,5.864294481152336,39.96371869393667,8.003628130606334
Blockchain Developer,18,7,1,7.665335972942506,2.0772420199522514,62.81082440940878,5.718917559059122
Software Tester,18,2,3,0.5994994796296451,11.253520385119348,14.038079427300785,10.59619205726992
DevOps Engineer,28,5,2,7.384192383312232,3.339618024000829,69.19643916457905,5.080356083542095
Cybersecurity Analyst,14,4,1,0.8272841660507284,7.661643580187044,13.364859659547426,10.663514034045257
Game Designer,21,8,5,3.359658979504161,4.81689051798001,68.7363132347541,5.1263686765245895
Operations Manager,23,2,1,4.652337100207107,4.069113287520884,38.04749852089569,8.195250147910432
Digital Marketer,31,4,3,5.9112744359584175,4.485424546117172,58.500937642766694,6.14990623572333
Digital Marketer,14,3,3,1.4347944170317843,5.749972113484291,24.176075654349486,9.582392434565051
UI/UX Designer,9,5,5,2.6979125636987176,2.4338055172938002,35.07080344140134,8.492919655859867
Digital Marketer,26,4,0,0.7312114344212413,15.018385093263909,29.342490801447745,9.065750919855226
UI/UX Designer,23,5,3,5.266579554039583,3.670263786114973,51.278567073006734,6.8721432926993264
Mobile App Developer,18,1,5,0.23985070761565552,14.517876942309949,15.530506386422049,10.446949361357795
Software Tester,18,5,4,2.7012573540621743,4.863212221718326,46.37190150195669,7.36280984980433
Product Manager,11,2,4,0.41138758483085347,7.793748590553378,29.349326759965727,9.065067324003428
Financial Analyst,13,3,2,3.846158994347771,2.682536832811782,25.27391116598659,9.47260888340134
Game AI Developer,7,6,1,7.732969826031458,0.8015600808712545,64.26378288387392,5.573621711612608
SEO Specialist,26,2,1,6.032658505591056,3.697037184349227,37.19178737974228,8.280821262025771
Computer Vision Engineer,12,8,2,6.367824332711081,1.628703326533364,68.31918364078469,5.168081635921531
Blockchain Developer,24,9,1,0.8393963563415836,13.047758802640088,38.04694429529778,8.195305570470222
NLP Engineer,25,3,0,5.845092656259831,3.6522515114733363,42.91709691096159,7.708290308903841
Data Engineer,18,8,5,6.468167286649066,2.4102298876163126,67.21117183160328,5.278882816839672
Business Analyst,34,10,0,5.762239180563422,5.027920351845224,60.00141929742481,5.999858070257519
Game Developer,31,2,1,3.5515520564575835,6.810863550603202,36.01429317229167,8.398570682770833
Data Engineer,14,0,5,1.8195473493135523,4.965336015161598,36.73962338511478,8.326037661488522
Network Engineer,22,5,0,7.561680795024502,2.5695889074473537,50.284647958852176,6.971535204114782
DevOps Engineer,28,3,2,5.01309886299349,4.656500855544026,49.01514195686745,7.098485804313254
Game AI Developer,34,10,2,5.0905118337616475,5.582453647249673,72.5186795932756,4.74813204067244
HR Analyst,16,7,4,2.605218987817457,4.4380105769070495,58.322219822157024,6.167778017784298
Operations Manager,31,8,1,7.53455989127719,3.6322904045331943,73.01698236416432,4.698301763583568
Video Editor,7,0,4,2.074433738941451,2.2768420445483883,15.828019172520403,10.41719808274796
Game Designer,17,1,2,7.925552067048357,1.9046440906172237,47.202642761155545,7.279735723884445
Mobile App Developer,9,9,0,2.7734532327123267,2.385083223498937,32.876455838946555,8.712354416105345
Game AI Developer,29,9,3,4.635469092374032,5.145978005494355,65.00424586519053,5.499575413480947
Mobile App Developer,28,10,2,3.6823794003329544,5.979865706313542,54.885105896508314,6.511489410349169
Product Manager,26,7,5,1.5217629465183018,10.31024745442357,60.198522045827644,5.980147795417236
NLP Engineer,20,2,0,6.090519618340478,2.820667747433856,28.915928133857605,9.10840718661424
Frontend Developer,20,6,0,4.487916449919971,3.6443703512089103,33.203569353694945,8.679643064630506
Mobile App Developer,31,6,3,0.21089595821124707,25.600878250344188,45.18520758294497,7.481479241705503
AI Engineer,8,7,1,5.62634063903542,1.2073028592693267,39.64619051284099,8.0353809487159
Game Designer,22,2,1,7.349243379238887,2.6349693020932765,48.17572361029055,7.182427638970945
Data Analyst,28,9,0,6.635739762703657,3.666966249526265,64.10449715843842,5.589550284156158
Backend Developer,9,6,5,5.142166927551659,1.4652809189585974,59.698474675238444,6.030152532476156
AI Engineer,28,5,4,7.63176963762809,3.2438307757821576,75.7091800869148,4.42908199130852
AI Researcher,10,5,5,3.168444501308107,2.398976403994795,54.60970934755228,6.539029065244772
Business Analyst,30,9,4,4.511834623799011,5.442833838022994,58.2585517867105,6.17414482132895
Digital Marketer,28,0,2,4.574462923427777,5.022905414317941,33.96479928163647,8.603520071836353
Cybersecurity Analyst,24,7,4,4.554850214633727,4.32054854274455,52.01655067308977,6.798344932691023
Mobile App Developer,28,7,3,0.7274508033758051,16.208855236445554,37.921803959367224,8.207819604063278
Robotics Engineer,11,1,5,6.580232026454322,1.451142915099564,58.0974356250683,6.19025643749317
Cloud Engineer,6,10,4,4.920699272927306,1.01339381100393,62.584301948951484,5.741569805104851
Full Stack Developer,18,7,5,0.5108133345131307,11.914112477568658,43.47622714866617,7.652377285133383
Mobile App Developer,25,9,1,2.4820525330411964,7.179673414681427,54.29024219551437,6.570975780448563
Sales Executive,13,10,5,4.122752386071313,2.5376982958119947,66.97185956252304,5.302814043747697
Data Scientist,20,5,5,0.8841390999325336,10.614927528820006,37.096221162023234,8.290377883797676
Data Analyst,5,4,4,1.88702824246782,1.7318846855914443,27.53238689498901,9.2467613105011
System Administrator,32,2,1,4.729242042316515,5.585381061516713,43.37742788263937,7.662257211736064
Digital Marketer,20,3,4,5.098583161522313,3.279450237915203,51.11830925750027,6.888169074249973
Cloud Engineer,35,1,5,3.0616685220632407,8.61714829998504,40.391444073025134,7.960855592697486
Cloud Architect,31,1,0,3.148892645002321,7.471873256913993,24.604840837911084,9.539515916208892
Blockchain Developer,19,10,2,2.3990299925811733,5.5898300519471675,46.37915374588448,7.362084625411552
AI Engineer,5,2,4,2.047589816555787,1.6406407361115007,30.600751678969935,8.939924832103006
Blockchain Developer,30,9,4,2.204449141338187,9.361983503808057,67.97423055511788,5.202576944488212
Content Writer,24,7,5,3.456687848000711,5.3851651312681685,57.788887126791145,6.221111287320886
Database Administrator,22,9,4,6.306309781841179,3.01109597825676,73.44678487612727,4.655321512387273
Digital Marketer,21,6,0,1.1260010400846632,9.877699777213525,30.86379850412629,8.91362014958737
AI Engineer,35,5,3,1.3297664776305265,15.022964891999184,49.512836053939594,7.048716394606041
Computer Vision Engineer,6,6,1,1.4753326851632114,2.423916605619575,19.943934339200027,10.005606566079997
